1.100000,-2.300000,1.400000,2.100000,0.700000,0.400000
1.270496,-0.765199,2.041392,1.244142,0.417190,0.752744
1.217398,-0.319927,1.446878,1.856265,0.277371,0.150048
1.255297,-0.371378,1.415455,2.117663,0.311850,-0.019362
1.253984,-0.369494,1.406671,2.104105,0.316752,0.000314
